date,IYR,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2025-01,91.82665252685547,591.6903076171875,43.17396926879883,100.56598663330078,41.826725006103516,50.32756042480469,135.75819396972656,114.41168212890625,75.92288208007812,39.42820739746094,37.3571891784668,143.10928344726562,114.63009643554688
2025-02,95.3033218383789,584.178955078125,43.15938186645508,100.1927261352539,43.430301666259766,51.021793365478516,133.7760467529297,111.7944107055664,79.86418914794922,41.07501983642578,37.99995803833008,145.11656188964844,106.62669372558594
2025-03,93.07491302490234,551.6289672851562,42.00690460205078,95.02145385742188,44.947425842285156,48.881309509277344,129.00965881347656,102.5311050415039,78.92462921142578,40.0925178527832,38.09092712402344,142.82174682617188,97.76095581054688
2025-04,91.0724868774414,546.8462524414062,40.98579788208008,94.02642059326172,38.718753814697266,47.85087966918945,129.1573028564453,104.26412200927734,79.07925415039062,39.565616607666016,38.115081787109375,137.40274047851562,97.66194152832031
2025-05,91.89873504638672,581.2127685546875,42.18278121948242,99.89814758300781,39.21416473388672,50.009864807128906,140.574951171875,114.66222381591797,80.0456314086914,39.97755813598633,39.57398986816406,129.7436981201172,105.85078430175781
2025-06,92.6045150756836,611.0790405273438,43.1195182800293,107.18204498291016,41.12360763549805,51.5697021484375,145.64300537109375,125.95399475097656,78.78492736816406,40.03952407836914,39.722286224365234,132.47616577148438,107.82722473144531
2025-07,92.71200561523438,625.1531372070312,43.08023452758789,106.07596588134766,42.2873420715332,51.5697021484375,150.07586669921875,130.68417358398438,77.62704467773438,40.02985763549805,41.672882080078125,128.1909942626953,109.86141967773438
2025-08,95.408935546875,637.9810180664062,45.31452941894531,110.00653076171875,43.82929611206055,53.16495132446289,150.07586669921875,130.53994750976562,78.60006713867188,40.89986801147461,41.01619338989258,135.0708465576172,114.9766845703125
2025-09,95.46185302734375,660.7061157226562,44.21717071533203,117.30753326416016,43.68983459472656,53.221405029296875,152.89669799804688,140.3744354248047,76.77836608886719,41.036705017089844,42.70754623413086,137.40650939941406,119.10592651367188
2025-10,93.08218383789062,676.4556274414062,42.2682991027832,113.77948760986328,43.09811782836914,51.739463806152344,153.71954345703125,149.74732971191406,74.7308120727539,39.838626861572266,43.633094787597656,142.42213439941406,119.25006103515625
2025-11,95.28485107421875,677.7747192382812,44.10862350463867,114.35427856445312,44.23265838623047,52.68791198730469,152.3613739013672,142.54583740234375,77.758056640625,40.58863830566406,44.382354736328125,155.65232849121094,117.52540588378906
2025-12,93.1697006225586,678.3152465820312,44.98102569580078,117.04104614257812,44.101722717285156,54.29969024658203,154.3057098388672,143.61996459960938,76.71292114257812,39.7324333190918,42.1246223449707,153.4893035888672,118.9336166381836
2026-01,95.4719009399414,688.3120727539062,48.86913299560547,119.38744354248047,50.355464935302734,52.981109619140625,164.571533203125,143.5301971435547,82.47035217285156,40.79590606689453,42.67720413208008,153.42982482910156,120.68659210205078
2026-02,100.50300598144531,682.3637084960938,52.97544860839844,117.36914825439453,55.15920639038086,50.988372802734375,176.21011352539062,138.42262268066406,88.8894271850586,43.16901779174805,47.09787368774414,158.8435821533203,116.39378356933594
2026-03,94.09793853759766,648.6688842773438,49.78385543823242,110.57234191894531,60.82136917114258,49.197662353515625,161.33306884765625,132.74171447753906,81.41510009765625,40.47532272338867,45.59882736206055,145.96624755859375,108.76327514648438
2026-04,102.12850189208984,716.8132934570312,51.27826690673828,116.20768737792969,59.222900390625,51.948028564453125,174.1515350341797,159.31004333496094,83.72903442382812,44.014312744140625,46.552738189697266,145.34898376464844,118.11463165283203
2026-05,100.93436431884766,754.5361328125,50.95945739746094,115.38981628417969,55.886959075927734,51.39994812011719,172.70509338378906,190.79251098632812,82.33869171142578,43.607872009277344,44.138153076171875,148.81369018554688,120.62963104248047
2026-06,102.25,746.77001953125,50.83000183105469,107.12999725341797,53.11000061035156,53.61000061035156,185.22999572753906,190.52000427246094,83.06999969482422,44.029998779296875,45.34000015258789,158.66000366210938,117.27999877929688
2026-07,105.08999633789062,747.030029296875,50.43000030517578,108.23999786376953,59.54999923706055,56.939998626708984,179.83999633789062,175.35000610351562,85.05000305175781,45.06999969482422,44.349998474121094,162.5500030517578,116.08999633789062
2026-08,102.56999969482422,770.5599975585938,53.2400016784668,111.2699966430664,60.93000030517578,57.79999923706055,185.6999969482422,186.08999633789062,84.69000244140625,44.08000183105469,43.630001068115234,168.00999450683594,119.23999786376953
